Order Date,Ship Mode,Segment,Country,Market,Category,Sub Category,Product Name,Quantity,Sales,Discount,Profit,Shipping Cost,Year
2013-02-20,Standard Class,Corporate,Turkey,EMEA,Technology,Phones,"Samsung Signal Booster, with Caller ID",1,55,0.6,-81.954,4.69,2013
2013-03-02,Standard Class,Corporate,France,EU,Furniture,Bookcases,"Bush Library with Doors, Pine",1,329,0.1,3.633,16.1,2013
2013-03-07,Standard Class,Corporate,Turkey,EMEA,Technology,Accessories,"SanDisk Flash Drive, Programmable",1,16,0.6,-7.824,0.85,2013
2013-03-12,Standard Class,Corporate,Dominican Republic,LATAM,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",1,45,0.2,-0.568,1.695,2013
2013-04-01,Standard Class,Corporate,Indonesia,APAC,Technology,Accessories,"Enermax Flash Drive, Erganomic",1,21,0.47,-1.9851,1.14,2013
2013-05-07,Standard Class,Corporate,Kazakhstan,EMEA,Technology,Machines,"StarTech Card Printer, Wireless",1,49,0.7,-70.32,2.56,2013
2013-05-17,Standard Class,Corporate,Netherlands,EU,Furniture,Furnishings,"Eldon Clock, Durable",1,43,0.2,5.34,2.25,2013
2013-05-22,Standard Class,Corporate,France,EU,Furniture,Bookcases,"Bush Classic Bookcase, Mobile",1,374,0.1,-20.76,41.04,2013
2013-05-24,Standard Class,Corporate,Argentina,LATAM,Technology,Copiers,"Canon Fax Machine, Color",1,128,0.402,-85.71444,13.892,2013
2013-06-06,Standard Class,Corporate,Thailand,APAC,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",1,91,0.37,-23.0223,9.0,2013
2013-06-14,Standard Class,Corporate,Turkey,EMEA,Furniture,Furnishings,"Advantus Light Bulb, Erganomic",1,7,0.6,-9.534,0.05,2013
2013-06-21,Standard Class,Corporate,Indonesia,APAC,Furniture,Furnishings,"Tenex Stacking Tray, Black",1,18,0.27,0.7317,1.08,2013
2013-06-22,Standard Class,Corporate,Turkey,EMEA,Furniture,Bookcases,"Sauder Classic Bookcase, Traditional",1,174,0.6,-82.854,11.9,2013
2013-07-03,Standard Class,Corporate,Turkey,EMEA,Technology,Machines,"StarTech Card Printer, Durable",1,65,0.6,-57.282,3.7,2013
2013-07-08,Standard Class,Corporate,Turkey,EMEA,Furniture,Chairs,"Hon Executive Leather Armchair, Red",1,184,0.6,-275.634,23.25,2013
2013-07-08,Standard Class,Corporate,Turkey,EMEA,Technology,Phones,"Motorola Speaker Phone, Full Size",1,52,0.6,-64.242,3.13,2013
2013-07-11,Standard Class,Corporate,France,EU,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",1,414,0.1,115.05,40.87,2013
2013-07-16,Standard Class,Corporate,Indonesia,APAC,Furniture,Tables,"Barricks Coffee Table, Fully Assembled",1,161,0.47,-118.1859,8.31,2013
2013-07-16,Standard Class,Corporate,Indonesia,APAC,Technology,Phones,"Motorola Signal Booster, Cordless",1,121,0.17,29.1834,6.7,2013
2013-08-01,Standard Class,Corporate,Turkey,EMEA,Technology,Copiers,"HP Copy Machine, Color",1,98,0.6,-63.738,3.09,2013
2013-08-19,Standard Class,Corporate,Uganda,Africa,Furniture,Bookcases,"Safco Classic Bookcase, Metal",1,131,0.7,-96.297,7.84,2013
2013-08-22,Standard Class,Corporate,Nigeria,Africa,Furniture,Furnishings,"Rubbermaid Light Bulb, Durable",1,5,0.7,-4.779,0.35,2013
2013-08-22,Standard Class,Corporate,Nigeria,Africa,Technology,Copiers,"Canon Wireless Fax, Color",1,114,0.7,-243.27,5.07,2013
2013-08-22,Standard Class,Corporate,Nigeria,Africa,Technology,Machines,"Epson Printer, Durable",1,79,0.7,-84.078,2.76,2013
2013-09-03,Standard Class,Corporate,Turkey,EMEA,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Adjustable",1,40,0.6,-26.118,1.4,2013
2013-09-03,Standard Class,Corporate,Turkey,EMEA,Technology,Accessories,"Belkin Numeric Keypad, Erganomic",1,24,0.6,-34.38,0.45,2013
2013-09-03,Standard Class,Corporate,Turkey,EMEA,Technology,Phones,"Apple Speaker Phone, with Caller ID",1,49,0.6,-43.17,2.49,2013
2013-09-04,Standard Class,Corporate,Nigeria,Africa,Furniture,Bookcases,"Sauder Stackable Bookrack, Traditional",1,44,0.7,-80.466,1.71,2013
2013-09-10,Standard Class,Corporate,Turkey,EMEA,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",1,72,0.6,-45.042,5.28,2013
2013-09-20,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Advantus Stacking Tray, Black",1,11,0.4,1.752,1.115,2013
2013-09-24,Standard Class,Corporate,Turkey,EMEA,Technology,Copiers,"Brother Copy Machine, Laser",1,105,0.6,-154.548,2.85,2013
2013-09-24,Standard Class,Corporate,Denmark,EU,Technology,Phones,"Apple Signal Booster, Full Size",1,69,0.5,-62.1,6.7,2013
2013-10-07,Standard Class,Corporate,Lithuania,EMEA,Technology,Machines,"Epson Card Printer, Durable",1,51,0.7,-61.239,4.39,2013
2013-10-11,Standard Class,Corporate,Germany,EU,Furniture,Tables,"Barricks Coffee Table, Adjustable Height",1,197,0.35,-30.3915,12.83,2013
2013-10-14,Standard Class,Corporate,France,EU,Furniture,Bookcases,"Ikea Stackable Bookrack, Pine",1,112,0.1,49.557,5.73,2013
2013-10-29,Standard Class,Corporate,Brazil,LATAM,Technology,Copiers,"Brother Copy Machine, Color",1,175,0.002,62.92836,13.355,2013
2013-11-15,Standard Class,Corporate,Honduras,LATAM,Technology,Phones,"Nokia Headset, with Caller ID",1,29,0.4,-15.116,2.04,2013
2013-11-20,Standard Class,Corporate,Thailand,APAC,Furniture,Tables,"Barricks Training Table, with Bottom Storage",1,137,0.57,-98.691,6.76,2013
2013-12-06,Standard Class,Corporate,Haiti,LATAM,Furniture,Furnishings,"Rubbermaid Light Bulb, Black",1,4,0.7,-8.172,0.2,2013
2013-12-10,Standard Class,Corporate,France,EU,Technology,Machines,"Okidata Printer, Red",1,226,0.15,-37.2075,14.65,2013
2013-12-12,Standard Class,Corporate,Nigeria,Africa,Technology,Accessories,"Belkin Mouse, Programmable",1,13,0.7,-21.957,1.61,2013
2013-12-13,Standard Class,Corporate,Vietnam,APAC,Furniture,Furnishings,"Deflect-O Clock, Erganomic",1,36,0.27,11.2389,2.27,2013
2013-12-17,Standard Class,Corporate,Turkey,EMEA,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",1,58,0.6,-81.984,3.36,2013
2013-12-25,Standard Class,Corporate,Kazakhstan,EMEA,Technology,Phones,"Nokia Signal Booster, with Caller ID",1,41,0.7,-55.98,2.93,2013
2013-12-26,Standard Class,Corporate,Turkey,EMEA,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",1,175,0.6,-148.98,16.85,2013
2013-12-28,Standard Class,Corporate,Turkey,EMEA,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth",1,18,0.6,-10.002,0.86,2013
2014-01-14,Standard Class,Corporate,France,EU,Furniture,Bookcases,"Dania Classic Bookcase, Mobile",1,372,0.1,33.042,21.09,2014
2014-01-14,Standard Class,Corporate,France,EU,Technology,Machines,"Okidata Phone, White",1,72,0.15,-11.949,3.38,2014
2014-01-18,Standard Class,Corporate,Turkey,EMEA,Technology,Accessories,"SanDisk Memory Card, Bluetooth",1,45,0.6,-52.836,3.34,2014
2014-02-17,Standard Class,Corporate,Nigeria,Africa,Furniture,Bookcases,"Sauder Library with Doors, Mobile",1,117,0.7,-214.605,4.76,2014
2014-03-03,Standard Class,Corporate,Spain,EU,Technology,Machines,"Konica Receipt Printer, White",1,109,0.1,28.944,7.59,2014
2014-03-13,Standard Class,Corporate,Uganda,Africa,Furniture,Furnishings,"Tenex Photo Frame, Durable",1,15,0.7,-17.619,0.98,2014
2014-03-24,Standard Class,Corporate,Zimbabwe,Africa,Technology,Machines,"StarTech Phone, Red",1,22,0.7,-20.799,2.25,2014
2014-04-03,Standard Class,Corporate,Honduras,LATAM,Furniture,Furnishings,"Eldon Door Stop, Black",1,20,0.4,-3.016,0.953,2014
2014-05-06,Standard Class,Corporate,Turkey,EMEA,Furniture,Furnishings,"Eldon Photo Frame, Black",1,23,0.6,-24.426,1.24,2014
2014-05-10,Standard Class,Corporate,Pakistan,APAC,Furniture,Tables,"Hon Training Table, with Bottom Storage",1,67,0.8,-126.45,6.23,2014
2014-05-20,Standard Class,Corporate,Nigeria,Africa,Furniture,Chairs,"SAFCO Chairmat, Adjustable",1,19,0.7,-29.937,1.08,2014
2014-06-02,Standard Class,Corporate,Myanmar (Burma),APAC,Technology,Phones,"Cisco Signal Booster, Full Size",1,127,0.17,-10.7304,6.88,2014
2014-06-02,Standard Class,Corporate,Turkey,EMEA,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable",1,55,0.6,-33.0,1.24,2014
2014-06-13,Standard Class,Corporate,South Korea,APAC,Technology,Accessories,"SanDisk Router, Erganomic",1,127,0.5,-86.43,10.21,2014
2014-06-25,Standard Class,Corporate,Nigeria,Africa,Technology,Phones,"Apple Headset, with Caller ID",1,22,0.7,-40.302,1.39,2014
2014-06-25,Standard Class,Corporate,Kazakhstan,EMEA,Furniture,Chairs,"Hon Steel Folding Chair, Adjustable",1,25,0.7,-43.647,1.63,2014
2014-06-30,Standard Class,Corporate,Turkey,EMEA,Furniture,Chairs,"Novimex Rocking Chair, Black",1,52,0.6,-61.92,5.31,2014
2014-06-30,Standard Class,Corporate,Turkey,EMEA,Technology,Copiers,"Hewlett Wireless Fax, Color",1,153,0.6,-152.658,11.46,2014
2014-07-29,Standard Class,Corporate,France,EU,Technology,Copiers,"Sharp Fax Machine, High-Speed",1,250,0.15,17.6025,21.69,2014
2014-08-01,Standard Class,Corporate,Kazakhstan,EMEA,Technology,Accessories,"Enermax Memory Card, Bluetooth",1,34,0.7,-61.773,2.01,2014
2014-08-11,Standard Class,Corporate,France,EU,Technology,Phones,"Apple Smart Phone, with Caller ID",1,543,0.15,25.551,34.04,2014
2014-08-15,Standard Class,Corporate,Turkey,EMEA,Technology,Phones,"Samsung Signal Booster, Cordless",1,56,0.6,-26.514,2.55,2014
2014-08-26,Standard Class,Corporate,Italy,EU,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",1,30,0.6,-34.92,2.88,2014
2014-09-02,Standard Class,Corporate,Turkey,EMEA,Technology,Phones,"Samsung Speaker Phone, VoIP",1,49,0.6,-39.468,2.26,2014
2014-09-02,Standard Class,Corporate,Italy,EU,Technology,Phones,"Samsung Audio Dock, VoIP",1,100,0.4,-23.388,6.06,2014
2014-09-12,Standard Class,Corporate,Nicaragua,LATAM,Furniture,Tables,"Lesro Training Table, with Bottom Storage",1,143,0.2,8.96,8.979,2014
2014-09-15,Standard Class,Corporate,Sweden,EU,Technology,Phones,"Motorola Signal Booster, Cordless",1,73,0.5,-7.32,5.17,2014
2014-09-24,Standard Class,Corporate,Turkey,EMEA,Furniture,Tables,"Barricks Training Table, Rectangular",1,126,0.6,-161.112,7.8,2014
2014-09-26,Standard Class,Corporate,Turkey,EMEA,Technology,Machines,"Panasonic Phone, Red",1,33,0.6,-22.164,2.84,2014
2014-10-24,Standard Class,Corporate,Brazil,LATAM,Technology,Copiers,"Sharp Copy Machine, Color",1,160,0.002,2.87888,6.285,2014
2014-10-28,Standard Class,Corporate,Nigeria,Africa,Technology,Phones,"Nokia Smart Phone, Full Size",1,191,0.7,-376.065,16.25,2014
2014-11-06,Standard Class,Corporate,Italy,EU,Technology,Phones,"Cisco Audio Dock, with Caller ID",1,109,0.4,-32.778,6.49,2014
2014-11-10,Standard Class,Corporate,Panama,LATAM,Furniture,Chairs,"Novimex Rocking Chair, Adjustable",1,54,0.4,-26.792,4.33,2014
2014-11-10,Standard Class,Corporate,Mexico,LATAM,Furniture,Chairs,"Office Star Steel Folding Chair, Set of Two",1,50,0.2,-3.768,3.31,2014
2014-11-13,Standard Class,Corporate,Indonesia,APAC,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",1,133,0.07,52.8219,10.51,2014
2014-11-13,Standard Class,Corporate,Mexico,LATAM,Furniture,Furnishings,"Rubbermaid Frame, Erganomic",1,43,0.4,-22.436,3.246,2014
2014-12-02,Standard Class,Corporate,Venezuela,LATAM,Furniture,Bookcases,"Bush Stackable Bookrack, Pine",1,50,0.4,1.672,2.08,2014
2014-12-12,Standard Class,Corporate,Nigeria,Africa,Technology,Phones,"Cisco Speaker Phone, with Caller ID",1,42,0.7,-91.416,0.61,2014
2014-12-19,Standard Class,Corporate,France,EU,Technology,Copiers,"HP Copy Machine, Color",1,206,0.15,12.0765,11.44,2014
2014-12-24,Standard Class,Corporate,Turkey,EMEA,Technology,Machines,"Epson Receipt Printer, White",1,46,0.6,-19.644,2.51,2014
2011-01-19,Standard Class,Corporate,Myanmar (Burma),APAC,Technology,Copiers,"Brother Ink, Laser",3,278,0.37,-106.083,21.22,2011
2011-01-26,Standard Class,Corporate,Portugal,EU,Technology,Copiers,"Hewlett Wireless Fax, Laser",3,570,0.5,-216.765,33.99,2011
2011-03-23,Standard Class,Corporate,Philippines,APAC,Technology,Copiers,"Canon Copy Machine, High-Speed",3,508,0.35,-78.147,39.84,2011
2011-05-12,Standard Class,Corporate,Indonesia,APAC,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",3,482,0.07,-5.2002,30.93,2011
2011-06-08,Standard Class,Corporate,Germany,EU,Furniture,Furnishings,"Rubbermaid Frame, Durable",3,289,0.1,48.114,19.81,2011
2011-06-08,Standard Class,Corporate,Germany,EU,Technology,Accessories,"Enermax Mouse, Programmable",3,113,0.1,-12.537,7.89,2011
2011-06-08,Standard Class,Corporate,Germany,EU,Technology,Copiers,"Canon Fax Machine, Laser",3,860,0.1,-0.027,62.95,2011
2011-09-08,Standard Class,Corporate,Thailand,APAC,Technology,Copiers,"Brother Copy Machine, Color",3,492,0.37,-7.8939,21.97,2011
2011-09-08,Standard Class,Corporate,Thailand,APAC,Technology,Phones,"Samsung Smart Phone, Cordless",3,1591,0.17,364.23,109.8,2011
2011-09-12,Standard Class,Corporate,Pakistan,APAC,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Traditional",3,339,0.2,-59.49,30.31,2011
2011-09-22,Standard Class,Corporate,France,EU,Technology,Phones,"Samsung Headset, VoIP",3,187,0.15,59.3595,13.96,2011
2011-09-26,Standard Class,Corporate,France,EU,Technology,Phones,"Nokia Audio Dock, with Caller ID",3,425,0.15,-0.063,31.24,2011
2011-10-14,Standard Class,Corporate,Philippines,APAC,Technology,Phones,"Nokia Headset, with Caller ID",3,164,0.25,24.0975,14.09,2011
2011-10-26,Standard Class,Corporate,Indonesia,APAC,Technology,Copiers,"Canon Fax Machine, High-Speed",3,883,0.07,132.9561,69.77,2011
2011-11-29,Standard Class,Corporate,Sweden,EU,Technology,Phones,"Apple Office Telephone, with Caller ID",3,98,0.5,-86.22,7.1,2011
2011-12-21,Standard Class,Corporate,France,EU,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",3,451,0.1,-10.035,31.7,2011
2011-12-27,Standard Class,Corporate,Denmark,EU,Technology,Phones,"Cisco Speaker Phone, with Caller ID",3,208,0.5,-191.16,3.65,2011
2012-04-26,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",3,193,0.27,52.848,18.07,2012
2012-06-01,Standard Class,Corporate,France,EU,Technology,Machines,"Konica Receipt Printer, Durable",3,312,0.15,51.3135,23.6,2012
2012-06-29,Standard Class,Corporate,Philippines,APAC,Technology,Copiers,"Canon Fax Machine, Digital",3,620,0.35,-314.8515,42.89,2012
2012-08-22,Standard Class,Corporate,Germany,EU,Furniture,Furnishings,"Advantus Door Stop, Erganomic",3,118,0.1,27.495,3.98,2012
2012-08-22,Standard Class,Corporate,Germany,EU,Technology,Machines,"StarTech Printer, Durable",3,692,0.1,-15.417,54.0,2012
2012-09-27,Standard Class,Corporate,Myanmar (Burma),APAC,Furniture,Bookcases,"Bush Library with Doors, Pine",3,691,0.37,-142.6437,51.79,2012
2012-10-01,Standard Class,Corporate,Philippines,APAC,Furniture,Bookcases,"Sauder Stackable Bookrack, Mobile",3,286,0.35,-83.691,23.1,2012
2012-10-09,Standard Class,Corporate,Indonesia,APAC,Furniture,Tables,"Bevis Computer Table, Fully Assembled",3,786,0.47,-563.8032,60.46,2012
2012-10-11,Standard Class,Corporate,Philippines,APAC,Technology,Accessories,"SanDisk Router, Bluetooth",3,423,0.45,-76.9725,15.46,2012
2012-11-08,Standard Class,Corporate,Philippines,APAC,Furniture,Chairs,"Office Star Rocking Chair, Black",3,312,0.25,45.63,19.42,2012
2012-11-09,Standard Class,Corporate,Germany,EU,Furniture,Chairs,"Harbour Creations Chairmat, Red",3,194,0.1,23.76,12.13,2012
2012-11-23,Standard Class,Corporate,France,EU,Technology,Phones,"Nokia Audio Dock, with Caller ID",3,425,0.15,-0.063,32.12,2012
2012-11-27,Standard Class,Corporate,United Kingdom,EU,Technology,Machines,"Okidata Calculator, Red",3,133,0.1,28.098,10.98,2012
2012-12-20,Standard Class,Corporate,Italy,EU,Furniture,Chairs,"Office Star Swivel Stool, Adjustable",3,212,0.6,-264.654,17.47,2012
2013-01-05,Standard Class,Corporate,Japan,APAC,Furniture,Tables,"Hon Round Table, Rectangular",3,1232,0.2,107.802,93.92,2013
2013-01-29,Standard Class,Corporate,Netherlands,EU,Technology,Machines,"Panasonic Receipt Printer, Wireless",3,181,0.5,-87.12,17.31,2013
2013-01-31,Standard Class,Corporate,Indonesia,APAC,Furniture,Tables,"Hon Conference Table, Rectangular",3,1461,0.47,-110.2905,70.52,2013
2013-01-31,Standard Class,Corporate,Indonesia,APAC,Technology,Copiers,"Canon Ink, Digital",3,410,0.07,79.2441,39.28,2013
2013-02-16,Standard Class,Corporate,Germany,EU,Furniture,Bookcases,"Ikea Classic Bookcase, Metal",3,1110,0.1,110.997,30.33,2013
2013-02-18,Standard Class,Corporate,Spain,EU,Furniture,Chairs,"SAFCO Swivel Stool, Adjustable",3,409,0.2,143.082,28.55,2013
2013-04-23,Standard Class,Corporate,Netherlands,EU,Technology,Phones,"Cisco Signal Booster, with Caller ID",3,228,0.5,-113.895,15.69,2013
2013-05-15,Standard Class,Corporate,Vietnam,APAC,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",3,49,0.27,-6.6906,3.65,2013
2013-05-16,Standard Class,Corporate,France,EU,Furniture,Tables,"Hon Wood Table, Rectangular",3,1031,0.35,-317.385,47.08,2013
2013-05-17,Standard Class,Corporate,Indonesia,APAC,Furniture,Furnishings,"Deflect-O Light Bulb, Erganomic",3,39,0.27,4.7259,3.89,2013
2013-05-22,Standard Class,Corporate,France,EU,Technology,Machines,"Panasonic Phone, White",3,212,0.15,-15.0525,20.53,2013
2013-05-29,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable",3,193,0.27,52.848,18.74,2013
2013-05-30,Standard Class,Corporate,Italy,EU,Technology,Machines,"StarTech Phone, Wireless",3,134,0.4,-71.604,9.71,2013
2013-06-04,Standard Class,Corporate,Sweden,EU,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",3,96,0.5,-7.695,9.19,2013
2013-06-04,Standard Class,Corporate,Sweden,EU,Furniture,Furnishings,"Advantus Light Bulb, Black",3,24,0.6,-7.866,0.56,2013
2013-06-04,Standard Class,Corporate,Sweden,EU,Technology,Phones,"Motorola Office Telephone, VoIP",3,108,0.5,-13.005,5.27,2013
2013-07-02,Standard Class,Corporate,United Kingdom,EU,Technology,Accessories,"Logitech Router, Programmable",3,672,0.1,194.004,46.46,2013
2013-07-03,Standard Class,Corporate,Indonesia,APAC,Furniture,Furnishings,"Tenex Door Stop, Erganomic",3,93,0.27,5.0769,7.04,2013
2013-07-06,Standard Class,Corporate,Germany,EU,Technology,Phones,"Nokia Speaker Phone, Full Size",3,336,0.1,37.278,27.78,2013
2013-07-12,Standard Class,Corporate,Indonesia,APAC,Furniture,Furnishings,"Advantus Frame, Erganomic",3,240,0.27,36.2106,16.05,2013
2013-07-12,Standard Class,Corporate,Ireland,EU,Furniture,Chairs,"Hon Steel Folding Chair, Red",3,122,0.5,-7.38,10.19,2013
2013-07-26,Standard Class,Corporate,Germany,EU,Furniture,Tables,"Chromcraft Wood Table, with Bottom Storage",3,941,0.35,-202.716,80.97,2013
2013-08-08,Standard Class,Corporate,Germany,EU,Furniture,Chairs,"Hon Swivel Stool, Red",3,442,0.1,24.525,34.21,2013
2013-09-12,Standard Class,Corporate,Sweden,EU,Furniture,Bookcases,"Sauder Classic Bookcase, Metal",3,653,0.5,-457.245,60.26,2013
2013-09-12,Standard Class,Corporate,Sweden,EU,Technology,Accessories,"Memorex Keyboard, Programmable",3,109,0.5,-17.55,4.07,2013
2013-09-25,Standard Class,Corporate,United Kingdom,EU,Furniture,Furnishings,"Rubbermaid Photo Frame, Erganomic",3,91,0.4,-13.644,7.8,2013
2013-09-27,Standard Class,Corporate,France,EU,Technology,Phones,"Apple Speaker Phone, with Caller ID",3,314,0.15,36.945,27.51,2013
2013-10-17,Standard Class,Corporate,Philippines,APAC,Technology,Copiers,"Hewlett Ink, Color",3,293,0.35,-135.126,19.8,2013
2013-10-25,Standard Class,Corporate,Papua New Guinea,APAC,Furniture,Chairs,"SAFCO Rocking Chair, Black",3,318,0.2,-63.648,16.62,2013
2013-11-13,Standard Class,Corporate,France,EU,Technology,Copiers,"Sharp Ink, Digital",3,316,0.15,122.7375,10.22,2013
2013-11-16,Standard Class,Corporate,Philippines,APAC,Technology,Copiers,"Hewlett Fax and Copier, Color",3,379,0.35,69.9345,23.9,2013
2013-11-18,Standard Class,Corporate,France,EU,Technology,Phones,"Nokia Office Telephone, with Caller ID",3,166,0.15,-21.5685,17.22,2013
2013-11-21,Standard Class,Corporate,Pakistan,APAC,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",3,405,0.2,-0.036,50.43,2013
2013-12-02,Standard Class,Corporate,Indonesia,APAC,Technology,Phones,"Samsung Headset, with Caller ID",3,182,0.17,-22.032,14.76,2013
2013-12-10,Standard Class,Corporate,France,EU,Furniture,Tables,"Bevis Round Table, Adjustable Height",3,1015,0.35,-499.599,53.68,2013
2013-12-12,Standard Class,Corporate,Netherlands,EU,Technology,Machines,"Epson Receipt Printer, Durable",3,176,0.5,-151.155,12.02,2013
2014-01-06,Standard Class,Corporate,Myanmar (Burma),APAC,Technology,Phones,"Apple Audio Dock, Full Size",3,419,0.17,90.8082,18.42,2014
2014-01-08,Standard Class,Corporate,Myanmar (Burma),APAC,Technology,Machines,"StarTech Card Printer, Wireless",3,407,0.17,29.385,30.19,2014
2014-01-09,Standard Class,Corporate,Italy,EU,Technology,Machines,"Epson Phone, Durable",3,146,0.4,-63.288,3.43,2014
2014-01-14,Standard Class,Corporate,France,EU,Furniture,Chairs,"SAFCO Rocking Chair, Red",3,364,0.1,-20.313,21.22,2014
2014-01-26,Standard Class,Corporate,France,EU,Technology,Machines,"Okidata Receipt Printer, Wireless",3,313,0.15,44.2305,9.76,2014
2014-02-10,Standard Class,Corporate,Spain,EU,Technology,Phones,"Apple Audio Dock, with Caller ID",3,451,0.1,24.993,20.04,2014
2014-02-21,Standard Class,Corporate,Myanmar (Burma),APAC,Technology,Copiers,"Sharp Fax and Copier, High-Speed",3,315,0.37,-155.178,8.29,2014
2014-03-19,Standard Class,Corporate,Myanmar (Burma),APAC,Furniture,Chairs,"Hon Executive Leather Armchair, Black",3,1001,0.27,-233.2134,5.57,2014
2014-05-08,Standard Class,Corporate,France,EU,Technology,Copiers,"HP Personal Copier, Color",3,321,0.15,26.4015,8.8,2014
2014-05-10,Standard Class,Corporate,Indonesia,APAC,Technology,Phones,"Motorola Headset, Full Size",3,202,0.17,58.3047,15.63,2014
2014-05-10,Standard Class,Corporate,Pakistan,APAC,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",3,102,0.2,34.398,6.35,2014
2014-06-02,Standard Class,Corporate,Myanmar (Burma),APAC,Technology,Phones,"Apple Signal Booster, Cordless",3,347,0.17,-37.665,23.79,2014
2014-06-10,Standard Class,Corporate,Spain,EU,Technology,Phones,"Apple Speaker Phone, Full Size",3,336,0.1,123.273,18.96,2014
2014-06-12,Standard Class,Corporate,United Kingdom,EU,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",3,53,0.3,7.506,4.29,2014
2014-06-13,Standard Class,Corporate,South Korea,APAC,Technology,Machines,"Panasonic Printer, Wireless",3,400,0.5,-48.015,25.98,2014
2014-06-19,Standard Class,Corporate,Italy,EU,Furniture,Tables,"Barricks Conference Table, with Bottom Storage",3,1361,0.5,-979.65,91.18,2014
2014-06-19,Standard Class,Corporate,Italy,EU,Technology,Phones,"Nokia Headset, Cordless",3,137,0.4,-41.022,13.82,2014
2014-08-03,Standard Class,Corporate,Philippines,APAC,Technology,Copiers,"Hewlett Wireless Fax, Digital",3,741,0.35,68.3685,13.01,2014
2014-09-17,Standard Class,Corporate,Pakistan,APAC,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Mobile",3,350,0.2,-30.654,26.32,2014
2014-10-23,Standard Class,Corporate,Philippines,APAC,Technology,Machines,"Konica Inkjet, Durable",3,702,0.25,177.6825,51.41,2014
2014-10-31,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"Hon Rocking Chair, Black",3,281,0.27,-15.4539,15.69,2014
2014-11-05,Standard Class,Corporate,China,APAC,Furniture,Bookcases,"Ikea Library with Doors, Mobile",3,549,0.5,-395.235,18.91,2014
2014-11-12,Standard Class,Corporate,Portugal,EU,Technology,Accessories,"Belkin Memory Card, Programmable",3,174,0.5,-69.795,15.52,2014
2014-11-13,Standard Class,Corporate,Indonesia,APAC,Furniture,Furnishings,"Tenex Door Stop, Durable",3,90,0.27,-18.4752,1.75,2014
2014-11-13,Standard Class,Corporate,Indonesia,APAC,Technology,Phones,"Samsung Speaker Phone, Full Size",3,310,0.17,-44.8803,15.64,2014
2014-11-17,Standard Class,Corporate,France,EU,Technology,Machines,"Konica Card Printer, Red",3,439,0.15,41.346,23.14,2014
2014-12-04,Standard Class,Corporate,Indonesia,APAC,Furniture,Tables,"Lesro Training Table, Fully Assembled",3,430,0.47,-348.6807,44.47,2014
2014-12-10,Standard Class,Corporate,Thailand,APAC,Technology,Phones,"Nokia Smart Phone, Full Size",3,1587,0.17,-76.5585,203.08,2014
2014-12-11,Standard Class,Corporate,Philippines,APAC,Furniture,Chairs,"Novimex Steel Folding Chair, Red",3,185,0.25,-7.4025,7.38,2014
2014-12-11,Standard Class,Corporate,Indonesia,APAC,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",3,93,0.27,25.4583,6.73,2014
2014-12-11,Standard Class,Corporate,Indonesia,APAC,Technology,Phones,"Cisco Headset, with Caller ID",3,220,0.17,66.3156,19.32,2014
2014-12-16,Standard Class,Corporate,Indonesia,APAC,Furniture,Chairs,"Harbour Creations Rocking Chair, Red",3,322,0.27,-4.4829,28.35,2014
2014-12-19,Standard Class,Corporate,France,EU,Technology,Copiers,"Brother Wireless Fax, Digital",3,965,0.15,-68.1525,101.77,2014
2011-01-12,Standard Class,Corporate,Mexico,LATAM,Technology,Copiers,"Hewlett Fax and Copier, Laser",3,385,0.002,68.64852,38.185,2011
2011-02-16,Standard Class,Corporate,Cuba,LATAM,Technology,Copiers,"Brother Ink, Laser",3,294,0.002,49.4508,7.472,2011
2011-02-26,Standard Class,Corporate,Brazil,LATAM,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",3,144,0.6,-111.684,14.317,2011
2011-02-26,Standard Class,Corporate,Brazil,LATAM,Technology,Accessories,"Memorex Mouse, Erganomic",3,21,0.6,-12.516,1.868,2011
